arm,metric,from_batch,to_batch,scope,numerator_delta,denominator_delta,rate_delta,request_denominator_delta,pair_strict_num_delta,ties_delta,new_nll_prompt_n_delta,new_nll_prompt_mean_delta,new_nll_prompt_median_delta,new_nll_prompt_q25_delta,new_nll_prompt_q75_delta,new_nll_prompt_p90_delta,new_nll_prompt_max_delta,new_nll_request_n_delta,new_nll_request_mean_delta,new_nll_request_median_delta,new_nll_request_q25_delta,new_nll_request_q75_delta,new_nll_request_p90_delta,new_nll_request_max_delta,new_strict_num_delta,new_strict_den_delta,new_token_correct_delta,new_token_den_delta,true_nll_prompt_n_delta,true_nll_prompt_mean_delta,true_nll_prompt_median_delta,true_nll_prompt_q25_delta,true_nll_prompt_q75_delta,true_nll_prompt_p90_delta,true_nll_prompt_max_delta,true_nll_request_n_delta,true_nll_request_mean_delta,true_nll_request_median_delta,true_nll_request_q25_delta,true_nll_request_q75_delta,true_nll_request_p90_delta,true_nll_request_max_delta,true_strict_num_delta,true_strict_den_delta,true_token_correct_delta,true_token_den_delta,margin_prompt_n_delta,margin_prompt_mean_delta,margin_prompt_median_delta,margin_prompt_q25_delta,margin_prompt_q75_delta,margin_prompt_p90_delta,margin_prompt_max_delta,margin_request_n_delta,margin_request_mean_delta,margin_request_median_delta,margin_request_q25_delta,margin_request_q75_delta,margin_request_p90_delta,margin_request_max_delta,arm_display_label,validation_origin,new_nll_prompt_p99_delta,new_nll_request_p99_delta,true_nll_prompt_p99_delta,true_nll_request_p99_delta,margin_prompt_p99_delta,margin_request_p99_delta
MEMIT_L8_ONLY,NS,1,5,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3362,4000,-0.03159999999999996,400,198,0,4000,-1.6609616506695755,-1.7791366577148438,-1.5809019804000854,-1.8646104335784912,-1.4748505592346195,0.28386688232421875,400,-1.6609616506695737,-2.1378668546676636,-1.2088486313819873,-1.8663258194923404,-1.5346078491210946,1.2779350280761719,64,4000,124,4060,4000,-0.5846540366553352,-0.8152399063110352,-0.47054219245910645,-0.8296372890472412,-0.6201687812805172,-0.21355056762695312,400,-0.5846540366553334,-0.7891830816864971,-0.5299696568399668,-0.4572949230670922,-0.856473417282106,0.1728909492492683,867,4000,907,4040,4000,1.0763076140142394,1.142835944890976,1.2659010402858257,1.0290173292160034,0.698676562309265,4.79483962059021,400,1.0763076140142385,1.1631172090768809,0.9693013390991831,1.159012071788311,0.2719962333142741,0.9159092068672186,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3450,5000,-0.07920000000000005,500,131,0,5000,-1.2868335499060688,-1.182481288909912,-1.5044305324554443,-0.9695208072662354,-0.9232328414916999,0.17488670349121094,500,-1.2868335499060688,-1.1914703607559183,-1.3889059770852334,-0.9829172611236565,-0.763937902450559,-0.4292339324951193,404,5000,481,5080,5000,-0.05332152062090234,-0.16582512855529785,0.06660157442092896,-0.15891528129577637,-0.07146158218384002,0.3330097198486328,500,-0.05332152062090234,-0.21590157449245417,0.11425079349428424,-0.17369353659451026,-0.09107172012329112,1.535684585571289,839,5000,879,5040,5000,1.2335120292851678,1.1888708174228668,1.1262104995548725,1.2867783308029175,1.3263114452362075,5.323532183421776,500,1.2335120292851678,1.1381509266793728,1.4187481962144375,1.3888893201947212,1.6198277761042115,2.1697340279817574,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,6583,10000,-0.05545,1000,277,0,10000,-1.1317335741371846,-1.1478092670440674,-1.0686981678009033,-1.3254730701446533,-1.4457242012023848,0.14451217651367188,1000,-1.1317335741371846,-1.0401572585105914,-1.2718983840197327,-1.1551588892936717,-1.307723474502561,-0.4926153182983377,955,10000,1029,10090,10000,-0.09364691038690776,0.04816865921020508,0.25074905157089233,-0.37738704681396484,-0.6613676071166967,-1.07257080078125,1000,-0.09364691038690776,0.015304563194512788,-0.004740686342119993,-0.31670350097119826,-0.2916107916831976,0.6267849922180169,1507,10000,1667,10160,10000,1.0380866637502764,1.109733760356903,1.388955533504486,0.7437970638275146,0.568640637397765,-4.382962031988427,1000,1.0380866637502768,1.1844220153987406,1.1931937254965304,0.7836179848760366,0.7269150820374493,0.17149022519588542,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5736,10000,-0.04671666666666663,1000,134,0,10000,-0.6859026142319475,-0.8382766246795654,-0.6133973598480225,-0.9292137622833252,-0.8725911140441927,-1.8187847137451172,1000,-0.6859026142319475,-0.7926935791969303,-0.5411172628402703,-0.9457101106643666,-0.8950245380401647,-1.170298385620118,880,10000,1040,10160,10000,0.15024010852075342,0.1927194595336914,0.3622322678565979,0.015429854393005371,-0.13120441436767472,2.6522064208984375,1000,0.15024010852075254,0.11872818395495432,0.14807809405028838,0.17579308748245204,0.05635497331619277,0.31392812728881836,622,10000,720,10120,10000,0.8361427227527003,0.878282368183136,1.2771568894386292,0.4985389709472656,0.2756475210189815,0.5043728593736887,1000,0.8361427227526999,0.8558825209736824,1.2146402738988407,0.48502800874412055,0.36347869008779465,-0.2231226444244392,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5283,10000,-0.0346833333333334,1000,125,0,10000,-0.2280585296296005,-0.21289372444152832,-0.11777055263519287,-0.2951483726501465,-0.4343820571899464,0.1495189666748047,1000,-0.2280585296296005,-0.12090971469879008,-0.1922186620533468,-0.28909901380538905,-0.42524454116821353,-1.0264145851135247,913,10000,958,10130,10000,0.27536078038909473,0.28607177734375,0.3498154878616333,0.28692710399627686,0.09215669631957724,-1.6699562072753906,1000,0.2753607803890956,0.2413172364234919,0.2947529166936871,0.2613333389163017,0.3394775199890132,-0.14091081619262624,138,10000,178,10080,10000,0.5034193100186957,0.5023107528686523,0.7456653118133545,0.2890512943267822,0.03813637495040778,-0.6003080010414124,1000,0.5034193100186957,0.42539328634738927,0.6935552835464476,0.371911109238863,0.36760991930961584,0.3928642034530636,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,4070,10000,-0.04506999999999994,1000,-27,0,10000,-0.1105782561258577,-0.17740440368652344,-0.16020864248275757,-0.080902099609375,-0.0955805778503418,0.50634765625,1000,-0.1105782561258577,-0.17496678829193169,-0.14484048858285004,-0.0675573229789741,-0.09544947147369065,-0.4665664672851584,1047,10000,1140,10160,10000,0.25353343477507106,0.31417179107666016,0.22321927547454834,0.2700749635696411,0.24438161849975515,4.530736923217773,1000,0.25353343477507106,0.27578712701797503,0.23458648920059222,0.24540061503648847,0.27981277942657545,1.4305500984191895,513,10000,566,10090,10000,0.36411169090092876,0.37277960777282715,0.4065735340118408,0.3462045192718506,0.3321077942848212,0.7343724966049194,1000,0.36411169090092876,0.5136392176151274,0.3490068599581715,0.28532956093549733,0.08842172682285465,0.906182968616486,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3854,10000,-0.033646666666666714,1000,27,0,10000,0.005659323697161156,0.03134322166442871,0.05582469701766968,-0.07168388366699219,-0.0956440925598141,-2.2186012268066406,1000,0.005659323697161156,0.06660387516021782,0.022104981541634316,-0.04502027630806005,-0.10545544624328684,-1.423993396759034,687,10000,696,10160,10000,0.3965505840593453,0.521608829498291,0.4408271908760071,0.4565403461456299,0.42206125259399485,-2.315347671508789,1000,0.3965505840593444,0.5878949761390686,0.2578814849257465,0.5664758652448647,0.4385621881484987,-0.025250720977783914,133,10000,92,10170,10000,0.3908912603621837,0.3309776782989502,0.41994011402130127,0.26938915252685547,0.25536284446716273,1.4078450612723827,1000,0.3908912603621837,0.17890715897083287,0.5067074999213221,0.27418917417526245,0.31775560438632944,2.4500176843255765,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3382,10000,-0.0307761904761904,1000,185,0,10000,0.03284182904855726,0.03334832191467285,-0.06380373239517212,0.11952400207519531,0.2323328971862786,3.5570621490478516,1000,0.03284182904855815,0.0019901037216172313,0.07928100079297984,0.10062754750251912,0.21319123744964408,0.7268673896789579,1283,10000,1270,10210,10000,0.29687335649590807,0.29060792922973633,0.1755361557006836,0.2776840925216675,0.3771590232849107,1.5710487365722656,1000,0.29687335649590985,0.2745125412940972,0.3555427312850954,0.24795680940151232,0.36786742687225527,-0.14939374923705984,-1003,10000,-1059,10170,10000,0.2640315274473515,0.2480616569519043,0.1995118260383606,0.35483622550964355,0.4289245605468759,0.795026196166873,1000,0.2640315274473515,0.36993794292211535,0.10166084989905366,0.4280909147113563,0.48576539710164157,0.18915071990340948,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3317,10000,-0.023894642857142934,1000,-103,0,10000,0.3932291001982282,0.4548532962799072,0.2788066864013672,0.5322248935699463,0.6351188659668043,2.0355072021484375,1000,0.3932291001982282,0.5297023057937622,0.37413847371935827,0.41282366514205826,0.5189736127853415,0.546093273162839,786,10000,708,10210,10000,0.6541655676718117,0.6547174453735352,0.7078786492347717,0.7404615879058838,0.8553832054138208,0.5788974761962891,1000,0.6541655676718108,0.6538991451263438,0.6834473192691801,0.7252857625484461,0.8277407073974583,0.4641561508178711,230,10000,33,10150,10000,0.26093646747358307,0.21625137329101562,0.10188025236129761,0.3180117607116699,0.5791657447814957,1.9561684746295214,1000,0.26093646747358307,0.1395724877715111,0.18123377156443876,0.2953379575163124,0.5672332590818407,0.8644667455926527,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3240,10000,-0.019440277777777737,1000,-52,0,10000,0.04122680466252593,0.05346560478210449,0.0021080970764160156,0.05456089973449707,0.06973686218261399,-0.80914306640625,1000,0.04122680466252504,0.042577618360519764,0.004006196558475672,0.09083810448646545,-0.061757879257203996,2.0815499305725105,517,10000,593,10180,10000,0.24523747834820941,0.23111963272094727,0.23280107975006104,0.20903515815734863,0.3007658004760767,0.3411540985107422,1000,0.24523747834820941,0.0987561702728268,0.21311300992965698,0.279536563158036,0.3648467874526986,0.14677705764770366,-459,10000,-429,10090,10000,0.20401067368568446,0.18151044845581055,0.21558785438537598,0.18707633018493652,0.09961075782775808,2.0435854271272547,1000,0.20401067368568443,0.17481048703193663,0.224497352866456,0.18375819940119964,-0.18189060553908387,0.9308116190200977,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,90,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,5268,10000,0.004727777777777775,1000,62,0,10000,0.04423865273412719,0.05995893478393555,0.07404851913452148,0.06528449058532715,0.0010896682739218733,1.4816665649414062,1000,0.04423865273412719,0.0661141932010656,0.0808767609298231,0.04053157567978083,-0.021606979370117685,-1.164973163604735,1376,10000,1294,10180,10000,0.057047574824598435,0.021307945251464844,-0.029920101165771484,0.17798352241516113,0.147669982910152,2.419382095336914,1000,0.05704757482459932,0.12253611087799055,-0.03442441225051862,0.12152147889137233,0.10170101881027271,1.7721657752990723,421,10000,429,10130,10000,0.012808922090470937,-0.04862022399902344,0.0033797025680541992,-0.013273239135742188,0.07972116470337376,-2.4363505803848966,1000,0.012808922090470964,-0.004280889034271235,0.004665061831474304,0.009865137748420238,0.2574594128131853,-1.2817159526115578,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
MEMIT_L8_ONLY,NS,10,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,40733,90000,-0.28495,9000,628,0,90000,-1.6390772637839905,-1.7434146404266357,-1.613090455532074,-1.9308269023895264,-2.005643749237061,3.028085708618164,9000,-1.6390772637839905,-1.4217392444610608,-1.5896673839539286,-1.8577247202396379,-2.180097479820253,-2.3903507232666,8444,90000,8728,91480,90000,2.2353619746978843,2.5604934692382812,2.713139057159424,2.0567495822906494,1.647005558013916,7.035551071166992,9000,2.2353619746978852,2.388736054301261,2.148236946761608,2.3066000197082754,2.4847526097297674,4.438806915283202,2102,90000,2197,91160,90000,3.874439238481875,3.791287422180176,4.7586510181427,2.9936320781707764,2.6573173999786417,0.021749901759903878,9000,3.874439238481875,3.8382842279970646,4.469160678982735,3.1171280473470686,2.9927484861016276,4.400145569071174,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,1,5,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,400,400,0.0,400,400,0,400,0.010009914138332533,0.0004222382267471403,0.00012763059930875897,0.0011136626126244664,0.0033427315531298542,1.732987191528082,400,0.010009914138332533,0.0004222382267471403,0.00012763059930875897,0.0011136626126244664,0.0033427315531298542,1.732987191528082,400,400,406,406,400,-0.4756487519741057,-0.5785980224609375,-0.6421563625335693,-0.5710411071777344,-0.18243045806884695,4.4709930419921875,400,-0.4756487519741057,-0.5785980224609375,-0.6421563625335693,-0.5710411071777344,-0.18243045806884695,4.4709930419921875,0,400,4,404,400,-0.4856586661124389,-0.5838117223029258,-0.6422773211015738,-0.5710688682738692,-0.18232148801617143,4.471586609324731,400,-0.4856586661124389,-0.5838117223029258,-0.6422773211015738,-0.5710688682738692,-0.18232148801617143,4.471586609324731,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,496,500,-0.0040000000000000036,500,496,0,500,0.04250709906640987,0.000551820092368871,0.00020545550796668977,0.0016986397095024586,0.008282702136784791,5.869720458984375,500,0.04250709906640987,0.000551820092368871,0.00020545550796668977,0.0016986397095024586,0.008282702136784791,5.869720458984375,491,500,499,508,500,-0.2087874498367306,-0.17919158935546875,-0.20140886306762695,-0.1462869644165039,0.08264446258544922,1.3250446319580078,500,-0.2087874498367306,-0.17919158935546875,-0.20140886306762695,-0.1462869644165039,0.08264446258544922,1.3250446319580078,2,500,5,504,500,-0.2512945489031413,-0.1794838320784038,-0.2140915208728984,-0.14601441854028963,0.08188669982191499,1.3249672730671591,500,-0.2512945489031413,-0.1794838320784038,-0.2140915208728984,-0.14601441854028963,0.08188669982191499,1.3249672730671591,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,996,1000,0.0,1000,996,0,1000,0.057972457920078345,0.0012377349776215851,0.0003013318491866812,0.005412959028035402,0.03445552987977871,6.5084228515625,1000,0.057972457920078345,0.0012377349776215851,0.0003013318491866812,0.005412959028035402,0.03445552987977871,6.5084228515625,970,1000,978,1009,1000,-0.5141092266142362,-0.522697925567627,-0.6079585552215576,-0.5975644588470459,-0.16852378845214844,1.5003318786621094,1000,-0.5141092266142362,-0.522697925567627,-0.6079585552215576,-0.5975644588470459,-0.16852378845214844,1.5003318786621094,0,1000,15,1016,1000,-0.5720816845343144,-0.556637332381797,-0.6842916678433539,-0.6155170966649166,-0.17550048762932136,1.5001155677600764,1000,-0.5720816845343144,-0.556637332381797,-0.6842916678433539,-0.6155170966649166,-0.17550048762932136,1.5001155677600764,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,981,1000,-0.0050000000000000044,1000,981,0,1000,0.19262477586882204,0.00088903633877635,0.00020883363322354853,0.007375277113169432,0.09673506319522848,3.328472137451172,1000,0.19262477586882204,0.00088903633877635,0.00020883363322354853,0.007375277113169432,0.09673506319522848,3.328472137451172,904,1000,920,1016,1000,-0.17083592236042122,-0.19601106643676758,-0.3015902042388916,-0.019831180572509766,0.004361343383784799,2.6372127532958984,1000,-0.17083592236042122,-0.19601106643676758,-0.3015902042388916,-0.019831180572509766,0.004361343383784799,2.6372127532958984,3,1000,13,1012,1000,-0.36346069822924143,-0.3212813594727777,-0.4726962545973947,-0.08949133585156233,-0.03059370005503581,2.6366580671456177,1000,-0.36346069822924143,-0.3212813594727777,-0.4726962545973947,-0.08949133585156233,-0.03059370005503581,2.6366580671456177,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,984,1000,-0.0017500000000000293,1000,984,0,1000,0.02463316239864416,0.002473368775099516,0.0005817715427838266,0.018618035595864058,0.23178603202104506,2.408021926879883,1000,0.02463316239864416,0.002473368775099516,0.0005817715427838266,0.018618035595864058,0.23178603202104506,2.408021926879883,895,1000,908,1013,1000,-0.49153831134736414,-0.4330301284790039,-0.5735366344451904,-0.4603593349456787,-0.5018518447875948,-0.14496231079101562,1000,-0.49153831134736414,-0.4330301284790039,-0.5735366344451904,-0.4603593349456787,-0.5018518447875948,-0.14496231079101562,1,1000,-5,1008,1000,-0.5161714737460112,-0.40237872167199384,-0.5946039388363715,-0.4292516103305388,-0.4608324545319178,-0.14506890013581142,1000,-0.5161714737460112,-0.40237872167199384,-0.5946039388363715,-0.4292516103305388,-0.4608324545319178,-0.14506890013581142,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,949,1000,-0.008050000000000002,1000,949,0,1000,0.13707931997147255,0.004118584329262376,0.0009356645459774882,0.04276149347424507,0.6504257082939187,-3.024097442626953,1000,0.13707931997147255,0.004118584329262376,0.0009356645459774882,0.04276149347424507,0.6504257082939187,-3.024097442626953,798,1000,814,1016,1000,-0.5524742028951657,-0.6054306030273438,-0.5233175754547119,-0.5726203918457031,-0.6392751693725565,-2.1023311614990234,1000,-0.5524742028951657,-0.6054306030273438,-0.5233175754547119,-0.5726203918457031,-0.6392751693725565,-2.1023311614990234,17,1000,15,1009,1000,-0.6895535228666354,-0.656870141683612,-0.7576843859569635,-0.5650075604207814,-0.6711489943205358,-2.101509951549815,1000,-0.6895535228666354,-0.656870141683612,-0.7576843859569635,-0.5650075604207814,-0.6711489943205358,-2.101509951549815,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,877,1000,-0.01736666666666664,1000,877,0,1000,0.3068198100812755,0.012829483952373266,0.0018331416649743915,0.19840450584888458,1.531665575504301,1.9778575897216797,1000,0.3068198100812755,0.012829483952373266,0.0018331416649743915,0.19840450584888458,1.531665575504301,1.9778575897216797,558,1000,567,1016,1000,-0.7027410615698741,-0.6552019119262695,-0.741767168045044,-0.6501686573028564,-0.4795886993408196,1.8906841278076172,1000,-0.7027410615698741,-0.6552019119262695,-0.741767168045044,-0.6501686573028564,-0.4795886993408196,1.8906841278076172,36,1000,46,1017,1000,-1.0095608716511517,-0.857614912558347,-1.2759601057041436,-0.7392173786647618,-0.5134330292697982,1.8907681572818547,1000,-1.0095608716511517,-0.857614912558347,-1.2759601057041436,-0.7392173786647618,-0.5134330292697982,1.8907681572818547,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,863,1000,-0.01440476190476192,1000,863,0,1000,0.2350285727392465,0.012371308170258999,0.0011016877833753824,0.25966088473796844,1.121439003944396,4.348234176635742,1000,0.2350285727392465,0.012371308170258999,0.0011016877833753824,0.25966088473796844,1.121439003944396,4.348234176635742,571,1000,591,1021,1000,-0.23988683823155732,-0.265714168548584,-0.2786761522293091,-0.20400452613830566,-0.10009536743164205,-4.444114685058594,1000,-0.23988683823155732,-0.265714168548584,-0.2786761522293091,-0.20400452613830566,-0.10009536743164205,-4.444114685058594,41,1000,39,1017,1000,-0.47491541097080336,-0.41809549008030444,-0.5780342504149303,-0.29078158318588976,-0.12296838118345477,-4.444251393251761,1000,-0.47491541097080336,-0.41809549008030444,-0.5780342504149303,-0.29078158318588976,-0.12296838118345477,-4.444251393251761,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,897,1000,-0.006553571428571381,1000,897,0,1000,0.20650244804965023,0.010197779163718224,0.0009790592594072223,0.2979029268026352,0.7782503128051776,-0.4131050109863281,1000,0.20650244804965023,0.010197779163718224,0.0009790592594072223,0.2979029268026352,0.7782503128051776,-0.4131050109863281,628,1000,643,1021,1000,-0.06028140293790152,-0.10210323333740234,-0.03594517707824707,-0.10598874092102051,-0.18131008148193217,3.278749465942383,1000,-0.06028140293790152,-0.10210323333740234,-0.03594517707824707,-0.10598874092102051,-0.18131008148193217,3.278749465942383,-3,1000,1,1015,1000,-0.26678385098755086,-0.23911935556679964,-0.3162277484079823,-0.1703030748612946,-0.2602745209878776,3.278972594785955,1000,-0.26678385098755086,-0.23911935556679964,-0.3162277484079823,-0.1703030748612946,-0.2602745209878776,3.278972594785955,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
AlphaEdit_L8_ONLY,RS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,937,1000,-0.0006527777777778354,1000,937,0,1000,0.15965523281101035,0.008380526676774025,0.000655329436995089,0.17933709919452667,0.7542923927307124,1.5472297668457031,1000,0.15965523281101035,0.008380526676774025,0.000655329436995089,0.17933709919452667,0.7542923927307124,1.5472297668457031,604,1000,616,1018,1000,0.17259954318388715,0.188690185546875,0.21226131916046143,0.1782376766204834,0.16758861541747905,0.3161811828613281,1000,0.17259954318388715,0.188690185546875,0.21226131916046143,0.1782376766204834,0.16758861541747905,0.3161811828613281,3,1000,3,1009,1000,0.012944310372875023,-0.04297891817986965,-0.035026921425014734,0.033578795701032504,0.1116845498414456,0.31602038682649436,1000,0.012944310372875023,-0.04297891817986965,-0.035026921425014734,0.033578795701032504,0.1116845498414456,0.31602038682649436,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE,,,,,,
